timestamp,src_ip,dest_ip,src_port,dest_port,proto,event_type,app_proto,flow_id,pkt_src,has_flow,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,duration,total_pkts,total_bytes,has_alert,alert_category,alert_severity,alert_signature,alert_signature_id,label_evidence_alert,label_evidence_compromised_ip,label_status,label_reason,Target_prelim,application,app_filter_reason
2025-07-19T23:02:36.273500+0700,103.195.142.22,117.72.201.184,22,39982,TCP,flow,,108539747987745,,1,14,0,2705,0,6.0,14,2705,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:36.273523+0700,103.185.193.75,91.171.4.7,22,11549,TCP,flow,,2164475133718817,,1,13,0,2472,0,7.0,13,2472,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:36.273929+0700,103.195.142.43,181.114.105.85,22,60374,TCP,flow,,2140319032899662,,1,13,0,2418,0,7.0,13,2418,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:36.274032+0700,103.195.142.20,196.28.242.198,22,46018,TCP,flow,,1171284510734493,,1,14,0,2561,0,8.0,14,2561,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:36.274373+0700,103.185.193.17,179.43.189.98,22,60484,TCP,flow,,2106887501806228,,1,12,0,2714,0,5.0,12,2714,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:36.274461+0700,103.195.142.198,170.64.227.35,22,41850,TCP,flow,,49726378638340,,1,13,0,2652,0,5.0,13,2652,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:36.274739+0700,103.195.142.60,203.189.196.168,22,58354,TCP,flow,,136385336016978,,1,19,0,3137,0,30.0,19,3137,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:36.275617+0700,103.195.142.123,117.54.148.142,22,41012,TCP,flow,,842824274644215,,1,15,0,3037,0,3.0,15,3037,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:36.275752+0700,103.195.142.95,156.176.138.110,22,20867,TCP,flow,,1341986058834186,,1,9,0,2098,0,2.0,9,2098,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:36.276310+0700,103.185.193.36,45.140.17.124,22,41212,TCP,flow,,925121050615220,,1,9,0,2954,0,3.0,9,2954,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
